winner,loser,winner_rating_before,loser_rating_before,winner_rating_after,loser_rating_after,winner_expected,rating_change_winner,rating_change_loser
sup2,sup2_bo8_rm1,-6082.300344198591,-734.448927599937,-6050.300344198593,-766.4489275999356,4.2694453466220265e-14,31.99999999999818,-31.999999999998636
sup3_6b,ref,-777.5510723988212,-5201.877022649924,-777.551072398543,-5201.877022650202,0.9999999999913067,2.781916919047944e-10,-2.7830537874251604e-10
sup3_6b,sup2,-777.551072398543,-6050.300344198593,-777.551072398541,-6050.300344198595,0.9999999999999343,2.0463630789890885e-12,-1.8189894035458565e-12
sup3_6b,sup2_bo8_rm1,-777.551072398541,-766.4489275999356,-761.0399736841543,-782.9600263143222,0.484028165175417,16.511098714386662,-16.511098714386662
sup3_6b,ref,-761.0399736841543,-5201.877022650202,-761.0399736839014,-5201.877022650455,0.999999999992095,2.5295321393059567e-10,-2.5283952709287405e-10
sup2,ref,-6050.300344198595,-5201.877022650455,-6018.54067952113,-5233.636687327919,0.007510478829223673,31.75966467746457,-31.75966467746457
sup2,sup2_bo8_rm1,-6018.54067952113,-782.9600263143222,-5986.540679521133,-814.9600263143196,8.147950219513716e-14,31.99999999999727,-31.999999999997385
sup2_bo8_rm1,ref,-814.9600263143196,-5233.636687327919,-814.9600263140322,-5233.636687328207,0.9999999999910194,2.874003257602453e-10,-2.874003257602453e-10
sup2,sup2_bo8_rm1,-5986.540679521133,-814.9600263140322,-5954.540679521137,-846.9600263140285,1.1777371297322818e-13,31.999999999996362,-31.99999999999625
ref,sup3_6b,-5233.636687328207,-761.0399736839014,-5201.636687328418,-793.0399736836907,6.584278858178054e-12,31.999999999788997,-31.99999999978934
sup2_bo8_rm1,sup3_6b,-846.9600263140285,-793.0399736836907,-828.4966614021624,-811.5033385955568,0.42301984650418456,18.46336491186605,-18.46336491186605
sup2,sup3_6b,-5954.540679521137,-811.5033385955568,-5922.540679521141,-843.5033385955523,1.3880549131705489e-13,31.999999999995453,-31.999999999995566
sup2,ref,-5922.540679521141,-5201.636687328418,-5891.037381669946,-5233.139985179613,0.015521942150136091,31.503297851195384,-31.503297851195384
sup2_bo8_rm1,ref,-828.4966614021624,-5233.139985179613,-828.4966614018508,-5233.139985179925,0.9999999999902638,3.1161562219494954e-10,-3.119566827081144e-10
ref,sup3_6b,-5233.139985179925,-843.5033385955523,-5201.139985180264,-875.5033385952127,1.0614716111447203e-11,31.99999999966076,-31.999999999660304
ref,sup2_bo8_rm1,-5201.139985180264,-828.4966614018508,-5169.139985180639,-860.4966614014762,1.1705546392714677e-11,31.999999999625288,-31.999999999625402
sup2,sup3_6b,-5891.037381669946,-875.5033385952127,-5859.037381669955,-907.5033385952034,2.891777619984655e-13,31.999999999990905,-31.99999999999079
sup2,sup2_bo8_rm1,-5859.037381669955,-860.4966614014762,-5827.037381669965,-892.496661401466,3.1889535935617905e-13,31.999999999989996,-31.999999999989768
sup2_bo8_rm1,sup3_6b,-892.496661401466,-907.5033385952034,-877.1873149825378,-922.8126850141316,0.5215829244084959,15.309346418928158,-15.309346418928158
ref,sup2,-5169.139985180639,-5827.037381669965,-5168.430937741314,-5827.74642910929,0.9778422675210893,0.7090474393253317,-0.7090474393253317
sup3_6b,sup2,-922.8126850141316,-5827.74642910929,-922.8126850141141,-5827.746429109307,0.9999999999994533,1.750777300912887e-11,-1.7280399333685637e-11
sup3_6b,sup2_bo8_rm1,-922.8126850141141,-877.1873149825378,-904.7235543396357,-895.2764456570162,0.434714666422551,18.089130674478383,-18.089130674478383
sup2_bo8_rm1,ref,-895.2764456570162,-5168.430937741314,-895.276445656352,-5168.430937741978,0.9999999999792455,6.641585059696808e-10,-6.639311322942376e-10
sup2,ref,-5827.746429109307,-5168.430937741978,-5796.449838719447,-5199.727528131838,0.02198155031686289,31.296590389860285,-31.296590389860285
sup2_bo8_rm1,sup2,-895.276445656352,-5796.449838719447,-895.2764456563342,-5796.449838719465,0.9999999999994413,1.7848833522293717e-11,-1.8189894035458565e-11
sup3_6b,ref,-904.7235543396357,-5199.727528131838,-904.7235543390501,-5199.727528132424,0.9999999999816984,5.856009011040442e-10,-5.857145879417658e-10
ref,sup2_bo8_rm1,-5199.727528132424,-895.2764456563342,-5167.7275281329785,-927.2764456557795,1.7332942400339334e-11,31.99999999944521,-31.999999999445322
sup2_bo8_rm1,sup2,-927.2764456557795,-5796.449838719465,-927.276445655758,-5796.449838719487,0.9999999999993285,2.148681232938543e-11,-2.1827872842550278e-11
sup2,sup3_6b,-5796.449838719487,-904.7235543390501,-5764.449838719506,-936.7235543390312,5.897721886220143e-13,31.9999999999809,-31.999999999981128
ref,sup2,-5167.7275281329785,-5764.449838719506,-5166.728518242053,-5765.448848610432,0.9687809409085772,0.9990098909256631,-0.9990098909256631
sup2_bo8_rm1,sup3_6b,-927.276445655758,-936.7235543390312,-911.7113939007761,-952.2886060940132,0.5135921326568144,15.565051754981937,-15.565051754981937
ref,sup3_6b,-5166.728518242053,-952.2886060940132,-5134.728518242984,-984.288606093082,2.9100484494122646e-11,31.999999999068677,-31.99999999906879
sup2,ref,-5765.448848610432,-5134.728518242984,-5734.27487021082,-5165.902496642596,0.025813175012136178,31.17397839961177,-31.17397839961177
sup2_bo8_rm1,sup2,-911.7113939007761,-5734.27487021082,-911.711393900748,-5734.274870210848,0.9999999999991218,2.808064891723916e-11,-2.8194335754960775e-11
sup2_bo8_rm1,sup3_6b,-911.711393900748,-984.288606093082,-899.0059161676119,-996.9940838262181,0.6029538208394961,12.70547773313615,-12.70547773313615
sup3_6b,sup2,-996.9940838262181,-5734.274870210848,-996.9940838261722,-5734.274870210894,0.9999999999985651,4.5929482439532876e-11,-4.547473508864641e-11
sup2_bo8_rm1,ref,-899.0059161676119,-5165.902496642596,-899.0059161669234,-5165.902496643284,0.9999999999784841,6.884874892421067e-10,-6.884874892421067e-10
sup3_6b,ref,-996.9940838261722,-5165.902496643284,-996.9940838249619,-5165.902496644495,0.9999999999621794,1.2103100743843243e-09,-1.2105374480597675e-09
ref,sup3_6b,-5165.902496644495,-996.9940838249619,-5133.9024966457055,-1028.9940838237517,3.782064820711518e-11,31.999999998789463,-31.999999998789804
sup3_6b,sup2,-1028.9940838237517,-5734.274870210894,-1028.9940838236964,-5734.274870210949,0.9999999999982749,5.525180313270539e-11,-5.547917680814862e-11
sup2_bo8_rm1,sup2,-899.0059161669234,-5734.274870210949,-899.0059161668972,-5734.274870210976,0.9999999999991838,2.6147972675971687e-11,-2.637534635141492e-11
ref,sup2_bo8_rm1,-5133.9024966457055,-899.0059161668972,-5101.902496646533,-931.0059161660695,2.5867743671725073e-11,31.99999999917236,-31.999999999172246
sup3_6b,sup2_bo8_rm1,-1028.9940838236964,-931.0059161660695,-1008.5975195189654,-951.4024804708005,0.3626073654771583,20.396564304730987,-20.396564304730987
ref,sup2,-5101.902496646533,-5734.274870210976,-5101.084093265155,-5735.093273592353,0.9744248943319396,0.8184033813777205,-0.8184033813777205
sup3_6b,sup2,-1008.5975195189654,-5735.093273592353,-1008.5975195189166,-5735.0932735924025,0.9999999999984732,4.888534022029489e-11,-4.9112713895738125e-11
sup3_6b,ref,-1008.5975195189166,-5101.084093265155,-1008.5975195170375,-5101.084093267034,0.9999999999412803,1.8790160538628697e-09,-1.8790160538628697e-09
sup3_6b,sup2_bo8_rm1,-1008.5975195170375,-951.4024804708005,-989.9871286066649,-970.0128713811731,0.4184252840508545,18.610390910372644,-18.610390910372644
sup2_bo8_rm1,sup2,-970.0128713811731,-5735.0932735924025,-970.012871381134,-5735.093273592442,0.9999999999987774,3.9108272176235914e-11,-3.9108272176235914e-11
sup2_bo8_rm1,ref,-970.012871381134,-5101.084093267034,-970.0128713796292,-5101.08409326854,0.9999999999529758,1.5047589840833098e-09,-1.5052137314341962e-09
ref,sup2,-5101.08409326854,-5735.093273592442,-5100.273170353376,-5735.904196507605,0.9746586589011377,0.8109229151632462,-0.8109229151632462
ref,sup2_bo8_rm1,-5100.273170353376,-970.0128713796292,-5068.273170354888,-1002.0128713781174,4.724428193538766e-11,31.99999999848842,-31.999999998488192
sup3_6b,sup2_bo8_rm1,-989.9871286066649,-1002.0128713781174,-974.5407134708165,-1017.4592865139658,0.5172995270047384,15.446415135848383,-15.446415135848383
ref,sup2,-5068.273170354888,-5735.904196507605,-5067.601948797666,-5736.575418064826,0.9790243263368361,0.6712215572215428,-0.6712215572215428
sup3_6b,sup2,-974.5407134708165,-5736.575418064826,-974.5407134707767,-5736.575418064866,0.9999999999987557,3.979039320256561e-11,-4.001776687800884e-11
sup2_bo8_rm1,sup2,-1017.4592865139658,-5736.575418064866,-1017.4592865139149,-5736.575418064917,0.999999999998407,5.093170329928398e-11,-5.093170329928398e-11
ref,sup3_6b,-5067.601948797666,-974.5407134707767,-5035.601948799539,-1006.540713468904,5.852573973459168e-11,31.99999999812735,-31.999999998127237
sup3_6b,sup2_bo8_rm1,-1006.540713468904,-1017.4592865139149,-991.0433668761041,-1032.956633106715,0.515707918975003,15.497346592799886,-15.4973465928
ref,sup3_6b,-5035.601948799539,-991.0433668761041,-5003.601948802015,-1023.0433668736281,7.73755136673509e-11,31.999999997524355,-31.999999997524014
ref,sup2_bo8_rm1,-5003.601948802015,-1032.956633106715,-4971.601948805804,-1064.9566331029257,1.1840954456649503e-10,31.999999996211045,-31.999999996210818
ref,sup2,-4971.601948805804,-5736.575418064917,-4971.215194274777,-5736.962172595944,0.9879139209054119,0.3867545310267815,-0.3867545310267815
sup2,sup3_6b,-5736.962172595944,-1023.0433668736281,-5704.962172595997,-1055.0433668735755,1.6413567506846312e-12,31.99999999994725,-31.999999999947363
sup2,sup2_bo8_rm1,-5704.962172595997,-1064.9566331029257,-5672.962172596077,-1096.9566331028454,2.5118063340336204e-12,31.999999999919964,-31.999999999919737
sup3_6b,sup2_bo8_rm1,-1055.0433668735755,-1096.9566331028454,-1040.9642349703531,-1111.0357650060678,0.5600271280243025,14.079131903222333,-14.079131903222333
ref,sup3_6b,-4971.215194274777,-1040.9642349703531,-4939.215194279558,-1072.9642349655721,1.4940756977144313e-10,31.999999995218786,-31.999999995219014
sup2_bo8_rm1,sup2,-1111.0357650060678,-5672.962172596077,-1111.0357650059418,-5672.962172596203,0.9999999999960629,1.2596501619555056e-10,-1.2641976354643703e-10
ref,sup2,-4939.215194279558,-5672.962172596203,-4938.753378005524,-5673.423988870238,0.9855682414364224,0.4618162740343905,-0.4618162740343905
ref,sup2_bo8_rm1,-4938.753378005524,-1111.0357650059418,-4906.75337801415,-1143.0357649973148,2.6959135862592273e-10,31.999999991373443,-31.999999991372988
sup3_6b,sup2,-1072.9642349655721,-5673.423988870238,-1072.9642349654712,-5673.423988870339,0.9999999999968461,1.0095391189679503e-10,-1.0095391189679503e-10
sup2_bo8_rm1,sup3_6b,-1143.0357649973148,-1072.9642349654712,-1123.851903730831,-1092.148096231955,0.40050433542237973,19.183861266483746,-19.183861266483746
sup2_bo8_rm1,sup2,-1123.851903730831,-5673.423988870339,-1123.8519037306958,-5673.423988870474,0.9999999999957727,1.3528733688872308e-10,-1.355147105641663e-10
sup2_bo8_rm1,ref,-1123.8519037306958,-4906.75337801415,-1123.85190371953,-4906.753378025316,0.9999999996510636,1.116586645366624e-08,-1.116586645366624e-08
sup3_6b,sup2_bo8_rm1,-1092.148096231955,-1123.85190371953,-1077.6040715946724,-1138.3959283568124,0.5454992300849237,14.544024637282519,-14.544024637282519
sup3_6b,sup2,-1077.6040715946724,-5673.423988870474,-1077.6040715945687,-5673.423988870578,0.9999999999967608,1.0368239600211382e-10,-1.0368239600211382e-10
ref,sup2_bo8_rm1,-4906.753378025316,-1138.3959283568124,-4874.753378037457,-1170.3959283446713,3.79407905393107e-10,31.999999987859155,-31.999999987858928
sup2_bo8_rm1,sup2,-1170.3959283446713,-5673.423988870578,-1170.3959283444945,-5673.423988870754,0.9999999999944738,1.7689671949483454e-10,-1.7644197214394808e-10
sup3_6b,ref,-1077.6040715945687,-4874.753378037457,-1077.604071584282,-4874.753378047743,0.9999999996785403,1.0286612450727262e-08,-1.0286385077051818e-08
ref,sup2,-4874.753378047743,-5673.423988870754,-4874.434136765252,-5673.743230153245,0.9900237099221676,0.3192412824910207,-0.3192412824910207
ref,sup2,-4874.434136765252,-5673.743230153245,-4874.116055027258,-5674.06131189124,0.9900599456876695,0.3180817379943619,-0.3180817379943619
sup2_bo8_rm1,sup3_6b,-1170.3959283444945,-1077.604071584282,-1150.2214905869178,-1097.7785093418588,0.36954882007572915,20.174437757576698,-20.174437757576698
ref,sup2_bo8_rm1,-4874.116055027258,-1150.2214905869178,-4842.11605504294,-1182.2214905712353,4.900761736904912e-10,31.999999984317583,-31.999999984317583
ref,sup3_6b,-4842.11605504294,-1097.7785093418588,-4810.116055056882,-1129.7785093279174,4.3566847506337743e-10,31.999999986058356,-31.999999986058583
sup2,sup3_6b,-5674.06131189124,-1129.7785093279174,-5642.061311891379,-1161.778509327778,4.3580578771213904e-12,31.999999999860847,-31.99999999986062
sup2,sup2_bo8_rm1,-5642.061311891379,-1182.2214905712353,-5610.061311891605,-1214.2214905710086,7.0859885575060075e-12,31.999999999773536,-31.99999999977331
sup3_6b,sup2,-1161.778509327778,-5610.061311891605,-1161.7785093275356,-5610.061311891847,0.9999999999924265,2.423803380224854e-10,-2.419255906715989e-10
sup3_6b,ref,-1161.7785093275356,-4810.116055056882,-1161.7785093033083,-4810.116055081109,0.999999999242895,2.4227347239502706e-08,-2.4227119865827262e-08
sup3_6b,sup2_bo8_rm1,-1161.7785093033083,-1214.2214905710086,-1148.17542183976,-1227.824578034557,0.5749035167641164,13.603087463548263,-13.603087463548263
sup2,ref,-5610.061311891847,-4810.116055081109,-5578.378242444006,-4841.79912452895,0.009904079754956253,31.683069447841262,-31.683069447841262
sup2_bo8_rm1,ref,-1227.824578034557,-4841.79912452895,-1227.8245780050304,-4841.799124558477,0.9999999990772934,2.9526518119382672e-08,-2.9526745493058115e-08
sup2,sup2_bo8_rm1,-5578.378242444006,-1227.8245780050304,-5546.378242444432,-1259.824578004605,1.3292780667446158e-11,31.999999999574356,-31.999999999574584
sup2,ref,-5546.378242444432,-4841.799124558477,-5514.923051763305,-4873.254315239604,0.01702529121480656,31.455190681126624,-31.455190681126624
sup2_bo8_rm1,ref,-1259.824578004605,-4873.254315239604,-1259.8245779749857,-4873.254315269223,0.9999999990743951,2.961928657896351e-08,-2.9619513952638954e-08
sup2_bo8_rm1,sup3_6b,-1259.8245779749857,-1148.17542183976,-1238.852914164471,-1169.1470856502747,0.3446355059214173,20.971663810514656,-20.971663810514656
sup3_6b,sup2,-1169.1470856502747,-5514.923051763305,-1169.1470856498374,-5514.9230517637425,0.9999999999863365,4.3723957787733525e-10,-4.374669515527785e-10
sup2_bo8_rm1,sup2,-1238.852914164471,-5514.9230517637425,-1238.852914163818,-5514.9230517643955,0.9999999999795908,6.530171958729625e-10,-6.530171958729625e-10
sup3_6b,ref,-1169.1470856498374,-4873.254315269223,-1169.147085632263,-4873.2543152867975,0.9999999994507982,1.7574393496033736e-08,-1.7574166122358292e-08
sup3_6b,sup2,-1169.147085632263,-5514.9230517643955,-1169.1470856318258,-5514.923051764833,0.9999999999863365,4.3723957787733525e-10,-4.374669515527785e-10
sup2_bo8_rm1,sup3_6b,-1238.852914163818,-1169.1470856318258,-1219.6852305869556,-1188.3147692086882,0.40100988822304956,19.167683576862373,-19.167683576862373
sup2_bo8_rm1,ref,-1219.6852305869556,-4873.2543152867975,-1219.685230563447,-4873.254315310306,0.9999999992653554,2.350861905142665e-08,-2.350861905142665e-08
sup2,ref,-5514.923051764833,-4873.254315310306,-5483.699845399831,-4904.477521675308,0.02427480109369182,31.223206365001715,-31.223206365001715
sup2_bo8_rm1,sup2,-1219.685230563447,-5483.699845399831,-1219.685230562747,-5483.699845400532,0.9999999999781242,7.000835466897115e-10,-7.003109203651547e-10
sup3_6b,ref,-1188.3147692086882,-4904.477521675308,-1188.314769192292,-4904.477521691704,0.999999999487619,1.6396143109886907e-08,-1.639637048356235e-08
sup2_bo8_rm1,sup2,-1219.685230562747,-5483.699845400532,-1219.6852305620469,-5483.699845401232,0.9999999999781242,7.000835466897115e-10,-7.003109203651547e-10
sup2_bo8_rm1,ref,-1219.6852305620469,-4904.477521691704,-1219.6852305424056,-4904.477521711346,0.9999999993862108,1.9641220205812715e-08,-1.9641447579488158e-08
ref,sup3_6b,-4904.477521711346,-1188.314769192292,-4872.477521727742,-1220.314769175896,5.123811197751104e-10,31.99999998360363,-31.999999983603857
sup2,sup3_6b,-5483.699845401232,-1220.314769175896,-5451.699845401934,-1252.3147691751933,2.195519554019246e-11,31.99999999929787,-31.999999999297415
sup2_bo8_rm1,sup3_6b,-1219.6852305424056,-1252.3147691751933,-1205.183474031902,-1266.816525685697,0.5468201090467621,14.501756510503583,-14.501756510503583
ref,sup2,-4872.477521727742,-5451.699845401934,-4871.376273735678,-5452.801093393998,0.9655860002480237,1.1012479920636906,-1.1012479920636906
sup3_6b,ref,-1266.816525685697,-4871.376273735678,-1266.816525654526,-4871.376273766849,0.9999999990259065,3.1170884540188126e-08,-3.117111191386357e-08
sup2,ref,-5452.801093393998,-4871.376273766849,-5421.888938910262,-4902.288428250585,0.03399517238326553,30.91215448373532,-30.91215448373532
sup2_bo8_rm1,sup2,-1205.183474031902,-5421.888938910262,-1205.183474030983,-5421.888938911182,0.9999999999712765,9.19044396141544e-10,-9.194991434924304e-10
sup2,sup3_6b,-5421.888938911182,-1266.816525654526,-5389.888938912492,-1298.8165256532154,4.095613509301933e-11,31.999999998689418,-31.999999998689418
sup2_bo8_rm1,sup3_6b,-1205.183474030983,-1298.8165256532154,-1193.3939904544807,-1310.6060092297178,0.6315786382343008,11.789483576502334,-11.789483576502334
sup2_bo8_rm1,ref,-1193.3939904544807,-4902.288428250585,-1193.393990437384,-4902.288428267681,0.9999999994657263,1.7096681403927505e-08,-1.7096681403927505e-08
sup3_6b,sup2,-1310.6060092297178,-5389.888938912492,-1310.6060092276903,-5389.88893891452,0.9999999999366433,2.0274910639273003e-09,-2.027263690251857e-09
sup3_6b,sup2_bo8_rm1,-1310.6060092276903,-1193.393990437384,-1289.4040662271068,-1214.5959334379675,0.33743928123176553,21.20194300058347,-21.20194300058347
ref,sup3_6b,-4902.288428267681,-1289.4040662271068,-4870.288428297394,-1321.4040661973943,9.285153643345817e-10,31.999999970287718,-31.99999997028749
ref,sup2_bo8_rm1,-4870.288428297394,-1214.5959334379675,-4838.288428320617,-1246.5959334147444,7.257194496265356e-10,31.999999976776962,-31.999999976776962
ref,sup2,-4838.288428320617,-5389.88893891452,-4837.005000434064,-5391.172366801073,0.9598928785452144,1.2834278865529996,-1.2834278865529996
sup3_6b,sup2_bo8_rm1,-1321.4040661973943,-1246.5959334147444,-1302.0112933615399,-1265.9887062505989,0.39397584887954784,19.39277283585443,-19.39277283585443
ref,sup2,-4837.005000434064,-5391.172366801073,-4835.739652710564,-5392.437714524573,0.9604578836406347,1.2653477234998718,-1.2653477234998718
sup3_6b,sup2,-1302.0112933615399,-5392.437714524573,-1302.0112933596383,-5392.437714526474,0.9999999999405798,1.9015260477317497e-09,-1.901753421407193e-09
sup3_6b,ref,-1302.0112933596383,-4835.739652710564,-1302.0112933127755,-4835.7396527574265,0.9999999985355346,4.6862851377227344e-08,-4.68626240035519e-08
ref,sup2_bo8_rm1,-4835.7396527574265,-1265.9887062505989,-4803.739652795513,-1297.9887062125122,1.190207364632337e-09,31.99999996191309,-31.999999961913318
sup2_bo8_rm1,sup3_6b,-1297.9887062125122,-1302.0112933127755,-1282.1739449174358,-1317.8260546078518,0.5057887095288655,15.814761295076323,-15.814761295076323
ref,sup3_6b,-4803.739652795513,-1317.8260546078518,-4771.739652857224,-1349.8260545461403,1.928483838700471e-09,31.999999938288965,-31.99999993828851
ref,sup2,-4771.739652857224,-5392.437714526474,-4770.865913701847,-5393.311453681852,0.9726956513944517,0.8737391553777343,-0.8737391553777343
sup2_bo8_rm1,sup2,-1282.1739449174358,-5393.311453681852,-1282.173944915748,-5393.31145368354,0.999999999947258,1.6877947928151116e-09,-1.6880221664905548e-09
sup3_6b,sup2,-1349.8260545461403,-5393.31145368354,-1349.826054543649,-5393.311453686031,0.9999999999221449,2.4913333618314937e-09,-2.4911059881560504e-09
ref,sup2_bo8_rm1,-4770.865913701847,-1282.173944915748,-4738.865913762579,-1314.1739448550156,1.8978858034773393e-09,31.999999939267582,-31.999999939267582
ref,sup2_bo8_rm1,-4738.865913762579,-1314.1739448550156,-4706.865913850364,-1346.1739447672308,2.743279616442969e-09,31.999999912214662,-31.999999912215117
sup2,sup2_bo8_rm1,-5393.311453686031,-1346.1739447672308,-5361.3114536884705,-1378.1739447647913,7.623532001192926e-11,31.999999997560735,-31.999999997560508
ref,sup3_6b,-4706.865913850364,-1349.826054543649,-4674.865913979948,-1381.8260544140653,4.049490178451132e-09,31.999999870416104,-31.99999987041633
sup3_6b,sup2_bo8_rm1,-1381.8260544140653,-1378.1739447647913,-1365.6578747435778,-1394.3421244352787,0.4947443852972666,16.16817967048746,-16.16817967048746
sup2,sup3_6b,-5361.3114536884705,-1365.6578747435778,-5329.311453691752,-1397.6578747402968,1.0253356380244035e-10,31.999999996718543,-31.999999996718998
ref,sup2,-4674.865913979948,-5329.311453691752,-4674.142958003723,-5330.034409667977,0.9774076257429695,0.7229559762254212,-0.7229559762254212
sup3_6b,sup2,-1397.6578747402968,-5330.034409667977,-1397.6578747355738,-5330.0344096727,0.9999999998524094,4.723005986306816e-09,-4.723005986306816e-09
ref,sup2,-4674.142958003723,-5330.0344096727,-4673.425860175243,-5330.751507501181,0.9775906928600048,0.7170978284802914,-0.7170978284802914
sup2_bo8_rm1,sup3_6b,-1394.3421244352787,-1397.6578747355738,-1378.4948157439549,-1413.5051834268977,0.5047716033961321,15.84730869132386,-15.84730869132386
ref,sup3_6b,-4673.425860175243,-1413.5051834268977,-4641.425860401889,-1445.5051832002516,7.082691163374597e-09,31.99999977335392,-31.99999977335392
ref,sup2_bo8_rm1,-4641.425860401889,-1378.4948157439549,-4609.425860624641,-1410.4948155212026,6.9610120464159695e-09,31.999999777247467,-31.999999777247695
sup2_bo8_rm1,sup2,-1410.4948155212026,-5330.751507501181,-1410.4948155161385,-5330.751507506245,0.9999999998417446,5.0640664994716644e-09,-5.0640664994716644e-09
sup2_bo8_rm1,ref,-1410.4948155161385,-4609.425860624641,-1410.4948151941633,-4609.425860946616,0.9999999899382764,3.219752215954941e-07,-3.219747668481432e-07
sup3_6b,sup2_bo8_rm1,-1445.5051832002516,-1410.4948151941633,-1427.8983312460223,-1428.1016671483926,0.4497858764303299,17.60685195422934,-17.60685195422934
sup3_6b,ref,-1427.8983312460223,-4609.425860946616,-1427.8983308901197,-4609.425861302519,0.9999999888780441,3.559025572030805e-07,-3.559025572030805e-07
sup3_6b,sup2,-1427.8983308901197,-5330.751507506245,-1427.898330884522,-5330.751507511843,0.9999999998250688,5.59771251573693e-09,-5.597939889412373e-09
sup2_bo8_rm1,sup2,-1428.1016671483926,-5330.751507511843,-1428.1016671427883,-5330.751507517447,0.9999999998248641,5.604306352324784e-09,-5.604306352324784e-09
sup2_bo8_rm1,sup2,-1428.1016671427883,-5330.751507517447,-1428.101667137184,-5330.751507523051,0.9999999998248641,5.604306352324784e-09,-5.604306352324784e-09
ref,sup3_6b,-4609.425861302519,-1427.898330884522,-4577.425861658421,-1459.8983305286195,1.1121955910616285e-08,31.999999644097443,-31.999999644097443
sup2_bo8_rm1,sup3_6b,-1428.101667137184,-1459.8983305286195,-1413.5618831592817,-1474.4381145065217,0.5456317506905516,14.539783977902289,-14.539783977902289
sup2_bo8_rm1,ref,-1413.5618831592817,-4577.425861658421,-1413.5618827652872,-4577.425862052415,0.9999999876876756,3.9399446905008517e-07,-3.939940143027343e-07
ref,sup2,-4577.425862052415,-5330.751507523051,-4577.012632746336,-5331.164736829131,0.9870865841850298,0.41322930607930175,-0.41322930607930175
ref,sup3_6b,-4577.012632746336,-1474.4381145065217,-4545.012633307014,-1506.4381139458435,1.7521193939529912e-08,31.999999439321982,-31.999999439321755
sup3_6b,sup2,-1506.4381139458435,-5331.164736829131,-1506.4381139370666,-5331.164736837907,0.9999999997257267,8.7768512457842e-09,-8.776623872108757e-09
sup2_bo8_rm1,ref,-1413.5618827652872,-4545.012633307014,-1413.5618822904737,-4545.012633781827,0.9999999851620769,4.7481353249168023e-07,-4.7481353249168023e-07
sup2_bo8_rm1,sup3_6b,-1413.5618822904737,-1506.4381139370666,-1401.7399409322343,-1518.260055295306,0.6305643325550164,11.821941358239428,-11.821941358239428
sup2_bo8_rm1,sup2,-1401.7399409322343,-5331.164736837907,-1401.7399409274303,-5331.164736842711,0.9999999998498801,4.803951014764607e-09,-4.803951014764607e-09
ref,sup2,-4545.012633781827,-5331.164736842711,-4544.669793620062,-5331.507577004477,0.9892862449448159,0.3428401617657073,-0.3428401617657073
ref,sup3_6b,-4544.669793620062,-1518.260055295306,-4512.669794489273,-1550.2600544260943,2.7162869203480506e-08,31.999999130788638,-31.999999130788183
sup3_6b,sup2,-1550.2600544260943,-5331.507577004477,-1550.2600544148215,-5331.50757701575,0.9999999996477256,1.1272732081124559e-08,-1.1273186828475446e-08
sup2_bo8_rm1,ref,-1401.7399409274303,-4512.669794489273,-1401.7399403930808,-4512.669795023622,0.9999999833015808,5.34349510417087e-07,-5.343490556697361e-07
sup2_bo8_rm1,sup3_6b,-1401.7399403930808,-1550.2600544148215,-1392.191287302146,-1559.8087075057563,0.7016045909082897,9.54865309093475,-9.54865309093475
sup2_bo8_rm1,sup2,-1392.191287302146,-5331.50757701575,-1392.1912872976081,-5331.507577020288,0.9999999998581892,4.5379238144960254e-09,-4.538378561846912e-09
ref,sup2,-4512.669795023622,-5331.507577020288,-4512.3852334431585,-5331.792138600752,0.991107450610511,0.28456158046355995,-0.28456158046355995
ref,sup3_6b,-4512.3852334431585,-1559.8087075057563,-4480.385234772721,-1591.8087061761942,4.154881740939125e-08,31.99999867043789,-31.99999867043789
sup3_6b,sup2,-1591.8087061761942,-5331.792138600752,-1591.808706161899,-5331.792138615047,0.9999999995532738,1.4295210348791443e-08,-1.4295437722466886e-08
sup2_bo8_rm1,ref,-1392.1912872976081,-4480.385234772721,-1392.1912866885411,-4480.385235381787,0.9999999809666548,6.090670012781629e-07,-6.090667739044875e-07
sup2_bo8_rm1,sup3_6b,-1392.1912866885411,-1591.808706161899,-1384.4903172677577,-1599.5096755826823,0.7593447056005184,7.7009694207833945,-7.7009694207833945
sup2_bo8_rm1,sup2,-1384.4903172677577,-5331.792138615047,-1384.4903172634238,-5331.792138619381,0.9999999998645606,4.333969627623446e-09,-4.333742253948003e-09
ref,sup2,-4480.385235381787,-5331.792138619381,-4480.14896232725,-5332.0284116739185,0.9926164670456932,0.2362730545373779,-0.2362730545373779
ref,sup3_6b,-4480.14896232725,-1599.5096755826823,-4448.148964338897,-1631.5096735710356,6.286396299755263e-08,31.999997988353243,-31.999997988353243
sup3_6b,sup2,-1631.5096735710356,-5332.0284116739185,-1631.5096735530942,-5332.02841169186,0.9999999994393354,1.7941374608199112e-08,-1.7941601981874555e-08
sup2_bo8_rm1,ref,-1384.4903172634238,-4448.148964338897,-1384.490316561963,-4448.148965040357,0.9999999780793527,7.014607490418712e-07,-7.014605216681957e-07
sup2_bo8_rm1,sup3_6b,-1384.490316561963,-1631.5096735530942,-1378.2709611097762,-1637.729029005281,0.8056451421191638,6.219355452186846,-6.219355452186846
sup2_bo8_rm1,sup2,-1378.2709611097762,-5332.02841169186,-1378.2709611056002,-5332.0284116960365,0.9999999998695013,4.1759449231904e-09,-4.1763996705412865e-09
